,Cluster1,Cluster2,Distance,New Cluster Size
573,122.0,713.0,4.0,2.0
574,365.0,551.0,4.0,2.0
575,803.0,1447.0,4.0,3.0
576,861.0,892.0,4.0,2.0
577,67.0,298.0,4.0,2.0
578,107.0,119.0,4.0,2.0
579,120.0,443.0,4.0,2.0
580,349.0,815.0,4.0,2.0
581,359.0,360.0,4.0,2.0
582,816.0,1481.0,4.0,3.0
583,939.0,1128.0,4.0,4.0
584,418.0,857.0,4.0,2.0
585,249.0,1445.0,4.0,3.0
586,110.0,243.0,4.0,2.0
587,335.0,371.0,4.0,2.0
588,131.0,602.0,4.0,2.0
589,205.0,614.0,4.0,2.0
590,21.0,121.0,4.0,2.0
591,258.0,293.0,4.0,2.0
592,348.0,357.0,4.0,2.0
593,147.0,833.0,4.0,2.0
594,12.0,257.0,4.0,2.0
595,620.0,1496.0,4.0,3.0
596,509.0,1486.0,4.0,3.0
597,797.0,1474.0,4.0,3.0
598,127.0,228.0,4.0,2.0
599,405.0,799.0,4.0,2.0
600,774.0,842.0,4.0,2.0
601,1259.0,1323.0,4.0,4.0
602,1151.0,1369.0,4.0750534482458765,11.0
603,1056.0,1145.0,4.098780306383839,5.0
604,1028.0,1118.0,4.163331998932264,6.0
605,1110.0,1411.0,4.183300132670378,6.0
606,655.0,1195.0,4.226897995772628,6.0
607,914.0,1328.0,4.242640687119286,6.0
608,210.0,1203.0,4.281744192888376,3.0
609,593.0,1252.0,4.281744192888376,3.0
610,166.0,1198.0,4.281744192888376,3.0
611,831.0,1249.0,4.281744192888376,3.0
612,372.0,1335.0,4.281744192888376,3.0
613,630.0,1322.0,4.281744192888376,3.0
614,422.0,1333.0,4.281744192888376,3.0
615,116.0,1394.0,4.281744192888377,4.0
616,1316.0,1399.0,4.281744192888377,5.0
617,151.0,1401.0,4.281744192888377,4.0
618,310.0,1400.0,4.281744192888377,4.0
619,1066.0,1255.0,4.301162633521313,4.0
620,1183.0,1376.0,4.307615994440027,9.0
621,594.0,1433.0,4.335896677735761,5.0
622,1164.0,1196.0,4.346134936801765,9.0
623,317.0,1425.0,4.377975178854566,4.0
624,1254.0,1511.0,4.38938112570174,5.0
625,1188.0,1409.0,4.406725628993796,13.0
