,Cluster1,Cluster2,Distance,New Cluster Size
659,1364.0,2619.0,0.9999999999999999,3.0
660,1323.0,1394.0,0.9999999999999999,2.0
661,1406.0,2626.0,0.9999999999999999,3.0
662,1462.0,2624.0,0.9999999999999999,9.0
663,1477.0,2620.0,0.9999999999999999,3.0
664,2583.0,2629.0,0.9999999999999999,6.0
665,1492.0,2615.0,0.9999999999999999,3.0
666,1510.0,2628.0,0.9999999999999999,10.0
667,2587.0,2627.0,0.9999999999999999,6.0
668,1534.0,2618.0,0.9999999999999999,7.0
669,2586.0,2631.0,0.9999999999999999,5.0
670,1650.0,2630.0,0.9999999999999999,7.0
671,1662.0,2636.0,0.9999999999999999,8.0
672,1668.0,2632.0,0.9999999999999999,11.0
673,783.0,820.0,0.9999999999999999,2.0
674,826.0,2639.0,0.9999999999999999,3.0
675,1682.0,2634.0,0.9999999999999999,8.0
676,1697.0,2638.0,0.9999999999999999,12.0
677,1588.0,1707.0,0.9999999999999999,2.0
678,1730.0,2642.0,0.9999999999999999,13.0
679,1814.0,2644.0,0.9999999999999999,14.0
680,1829.0,2641.0,0.9999999999999999,9.0
681,1840.0,2637.0,0.9999999999999999,9.0
682,1864.0,2633.0,0.9999999999999999,7.0
683,1876.0,2648.0,0.9999999999999999,8.0
684,1896.0,2649.0,0.9999999999999999,9.0
685,1753.0,1910.0,0.9999999999999999,2.0
686,1913.0,2647.0,0.9999999999999999,10.0
687,1917.0,2623.0,0.9999999999999999,7.0
688,1692.0,1933.0,0.9999999999999999,2.0
689,1931.0,1936.0,0.9999999999999999,2.0
690,1937.0,2655.0,0.9999999999999999,3.0
691,1940.0,2643.0,0.9999999999999999,3.0
692,1941.0,2646.0,0.9999999999999999,10.0
693,1942.0,2652.0,0.9999999999999999,11.0
694,1009.0,1010.0,0.9999999999999999,2.0
695,1011.0,2660.0,0.9999999999999999,3.0
696,1012.0,2661.0,0.9999999999999999,4.0
697,1088.0,1091.0,0.9999999999999999,2.0
698,1105.0,2663.0,0.9999999999999999,3.0
699,2589.0,2664.0,0.9999999999999999,6.0
700,991.0,1149.0,0.9999999999999999,2.0
701,1166.0,2666.0,0.9999999999999999,3.0
702,1289.0,2665.0,0.9999999999999999,7.0
