,Cluster1,Cluster2,Distance,New Cluster Size
376,1060.0,1143.0,2.48327740429189,6.0
377,1130.0,1159.0,2.494438257849294,9.0
378,1064.0,1192.0,2.5298221281347035,5.0
379,1082.0,1266.0,2.546706556655926,7.0
380,850.0,1162.0,2.5549516194593154,9.0
381,18.0,1155.0,2.5704363164923687,8.0
382,160.0,999.0,2.618614682831908,7.0
383,1164.0,1268.0,2.6362852652928135,8.0
384,624.0,1243.0,2.6457513110645907,4.0
385,617.0,1242.0,2.6457513110645907,4.0
386,305.0,1276.0,2.6832815729997477,5.0
387,709.0,1176.0,2.70801280154532,3.0
388,579.0,1218.0,2.70801280154532,3.0
389,328.0,1225.0,2.70801280154532,3.0
390,860.0,1232.0,2.70801280154532,3.0
391,515.0,1160.0,2.756809750418044,5.0
392,992.0,1285.0,2.765863337187866,10.0
393,815.0,1287.0,2.7928480087537886,5.0
394,1094.0,1097.0,2.8030595529069404,7.0
395,1016.0,1017.0,2.82842712474619,4.0
396,1124.0,1249.0,2.8284271247461903,6.0
397,1107.0,1259.0,2.8410259716216197,7.0
398,249.0,1136.0,2.857738033247041,4.0
399,680.0,1066.0,2.8867513459481287,3.0
400,245.0,1112.0,2.8867513459481287,3.0
401,1135.0,1248.0,2.8867513459481287,6.0
402,1153.0,1255.0,2.9325756597230357,10.0
403,1173.0,1262.0,2.9952343099378003,7.0
404,232.0,755.0,3.0,2.0
405,76.0,376.0,3.0,2.0
406,713.0,818.0,3.0,2.0
407,103.0,211.0,3.0,2.0
408,117.0,433.0,3.0,2.0
409,761.0,827.0,3.0,2.0
410,1171.0,1186.0,3.0,4.0
411,534.0,535.0,3.0,2.0
412,147.0,165.0,3.0,2.0
413,84.0,363.0,3.0,2.0
414,346.0,607.0,3.0,2.0
415,608.0,774.0,3.0,2.0
416,490.0,491.0,3.0,2.0
417,236.0,679.0,3.0,2.0
418,312.0,369.0,3.0,2.0
419,333.0,334.0,3.0,2.0
420,22.0,447.0,3.0,2.0
421,623.0,1205.0,3.0,4.0
422,384.0,388.0,3.0,2.0
423,77.0,255.0,3.0,2.0
424,865.0,868.0,3.0,2.0
425,128.0,365.0,3.0,2.0
426,100.0,591.0,3.0,2.0
427,68.0,142.0,3.0,2.0
428,176.0,180.0,3.0,2.0
429,109.0,614.0,3.0,2.0
430,314.0,315.0,3.0,2.0
431,553.0,574.0,3.0,2.0
432,311.0,548.0,3.0,2.0
433,580.0,1334.0,3.0,3.0
434,353.0,354.0,3.0,2.0
435,389.0,1324.0,3.0,3.0
436,645.0,770.0,3.0,2.0
437,779.0,812.0,3.0,2.0
438,835.0,1311.0,3.0,3.0
439,164.0,227.0,3.0,2.0
440,416.0,426.0,3.0,2.0
441,428.0,511.0,3.0,2.0
